company,store_name,address,latitude,longitude,都道府県,place_id,source
ツルハドラッグ,ツルハドラッグ 高田アップルロード店,岩手県陸前高田市米崎町西風道２４１−１,39.010672,141.6742782,岩手県,,
ツルハドラッグ,ツルハドラッグ 高田アップルロード店,岩手県陸前高田市米崎町字西風道241-1,39.010671952425824,141.6742781607132,岩手県,,
ツルハドラッグ,ツルハドラッグ 高田中央店,岩手県陸前高田市高田町館の沖303番地3,39.0163834,141.6304498,岩手県,,
ツルハドラッグ,ツルハドラッグ 高田中央店,岩手県陸前高田市高田町字館の沖303番地3,39.01638336811784,141.63044976420974,岩手県,,
ツルハドラッグ,ツルハドラッグ 高田北店,岩手県陸前高田市竹駒町滝の里１５−１,39.0320364,141.6186693,岩手県,,
ツルハドラッグ,ツルハドラッグ 黒石野店,岩手県盛岡市黒石野２丁目１８−１,39.7410952,141.1459149,岩手県,,
ツルハドラッグ,証明写真機Ki-Re-i ツルハドラッグ宮古中央,岩手県宮古市保久田８−１０,39.6436085,141.947036,岩手県,,
ハッピードラッグ,ハッピー・ドラッグ 二戸福岡店,岩手県二戸市福岡長嶺５０−７,40.2807552,141.2989925,岩手県,,
ハッピードラッグ,ハッピー・ドラッグ 岩手種市店,岩手県九戸郡洋野町種市第２３地割８２−１,40.412304,141.713635,岩手県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ アクロスプラザ盛岡みたけ店,岩手県盛岡市みたけ２丁目８−３０,39.742765,141.124022,岩手県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 一関店,岩手県一関市山目寺前２０20番地,38.937732,141.1225641,岩手県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 上盛岡店,岩手県盛岡市北山１丁目９−３０,39.7126934,141.1487779,岩手県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 二戸荷渡店,岩手県二戸市石切所荷渡１４−３,40.2662031,141.2916196,岩手県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 千厩店,岩手県一関市千厩町千厩古ケ口８８,38.9132811,141.3291845,岩手県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 水沢店,岩手県奥州市水沢田小路55番1,39.1402424,141.1341409,岩手県,,
マツモトキヨシ,ドラッグストア マツモトキヨシ 遠野店,岩手県遠野市松崎町白岩９地割７４−１,39.3408365,141.5310824,岩手県,,
マツモトキヨシ,薬 マツモトキヨシ アネックスカワトク店,岩手県盛岡市緑が丘４丁目１−５０,39.7354229,141.1427318,岩手県,,
マツモトキヨシ,薬 マツモトキヨシ クロステラス盛岡店,岩手県盛岡市大通３丁目４−１,39.7031133,141.142646,岩手県,,
マツモトキヨシ,薬 マツモトキヨシ マイヤタウングラン店,岩手県盛岡市西仙北１丁目３８−２０,39.6861277,141.1471876,岩手県,,
マツモトキヨシ,薬 マツモトキヨシ 盛岡駅ビルフェザン店,岩手県盛岡市盛岡駅前通１−４４おでんせ館BF,39.7017604,141.1363997,岩手県,,
マツモトキヨシ,薬マツモトキヨシ シーナシーナ花巻店,岩手県花巻市下小舟渡１１８−１,39.3935015,141.117084,岩手県,,
薬王堂,㈱薬王堂 岩手ドライセンター,岩手県紫波郡矢巾町広宮沢第４地割３１１,39.6299453,141.1147036,岩手県,,
薬王堂,薬王堂 CocoテラスY,岩手県紫波郡矢巾町医大通２丁目７−７,39.6160681,141.1652857,岩手県,,
薬王堂,薬王堂 オアシスタウンやはば店,岩手県紫波郡矢巾町医大通２丁目１−５,39.6185993,141.1653621,岩手県,,
薬王堂,薬王堂 一戸越田橋店,岩手県二戸郡一戸町一戸越田橋２８−１,40.2254547,141.2933679,岩手県,,
薬王堂,薬王堂 一関三関店,岩手県一関市三関神田１７８−１,38.92487879999999,141.1442577,岩手県,,
薬王堂,薬王堂 一関千厩店,岩手県一関市千厩町千厩古ケ口３０−４,38.910925,141.328119,岩手県,,
薬王堂,薬王堂 一関大東店,岩手県一関市大東町摺沢荒屋敷３０−７,38.99631189999999,141.3225711,岩手県,,
薬王堂,薬王堂 一関山目店,岩手県一関市山目中野５２−１,38.9347377,141.1154474,岩手県,,
薬王堂,薬王堂 一関東山店,岩手県一関市東山町長坂町２８８−１,38.990347,141.252609,岩手県,,
薬王堂,薬王堂 一関藤沢店,岩手県一関市藤沢町新沼石合２７−１,38.8700213,141.3532424,岩手県,,
薬王堂,薬王堂 一関青葉店,岩手県一関市青葉１丁目５−１１,38.930269,141.126794,岩手県,,
薬王堂,薬王堂 久慈SC店,岩手県久慈市長内町第３０地割７５−１０,40.1915875,141.7846722,岩手県,,
薬王堂,薬王堂 久慈川崎店,岩手県久慈市川崎町１１−１８,40.1915619,141.7710781,岩手県,,
薬王堂,薬王堂 久慈店,岩手県久慈市旭町第９地割１６−１,40.19874000000001,141.775768,岩手県,,
薬王堂,薬王堂 久慈柏崎店,岩手県久慈市柏崎１丁目２５,40.1859313,141.7680869,岩手県,,
薬王堂,薬王堂 久慈西の沢店,岩手県久慈市西の沢第６地割３５−２,40.1903494,141.7549543,岩手県,,
薬王堂,薬王堂 二戸堀野店,岩手県二戸市堀野長地４４−１,40.294237,141.2995067,岩手県,,
薬王堂,薬王堂 二戸店,岩手県二戸市石切所荷渡１−１２,40.2703442,141.2969666,岩手県,,
薬王堂,薬王堂 二戸福岡店,岩手県二戸市福岡八幡下６９−３,40.2643505,141.2946249,岩手県,,
薬王堂,薬王堂 八幡平店,岩手県八幡平市大更第１８地割８８−１４,39.8985479,141.0949173,岩手県,,
薬王堂,薬王堂 北上SP店,岩手県北上市九年橋３丁目１３−７,39.282165,141.108777,岩手県,,
薬王堂,薬王堂 北上和賀店,岩手県北上市和賀町藤根１７地割３６−１,39.3045782,141.0333691,岩手県,,
薬王堂,薬王堂 北上常盤台店,岩手県北上市さくら通り３丁目９−３５,39.2980029,141.1173922,岩手県,,
薬王堂,薬王堂 北上村崎野店,岩手県北上市村崎野１９地割１２８−１,39.33879779999999,141.1076731,岩手県,,
薬王堂,薬王堂 北上江釣子店,岩手県北上市上江釣子１６地割５１−１,39.3009449,141.0777295,岩手県,,
薬王堂,薬王堂 北上鬼柳店,岩手県北上市鬼柳町荒高１５６,39.2732672,141.1040808,岩手県,,
薬王堂,薬王堂 北上黒沢尻店,岩手県北上市黒沢尻１丁目１３−７,39.292248,141.129734,岩手県,,
薬王堂,薬王堂 大槌上町店,岩手県上閉伊郡大槌町上町５−２８,39.3567768,141.8966918,岩手県,,
薬王堂,薬王堂 大船渡店,岩手県大船渡市猪川町中井沢１５−１,39.092136,141.7142901,岩手県,,
薬王堂,薬王堂 大船渡新田店,岩手県大船渡市大船渡町新田４１−１０,39.0700696,141.7194749,岩手県,,
薬王堂,薬王堂 大船渡盛店,岩手県大船渡市盛町舘下５−１,39.083884,141.708466,岩手県,,
薬王堂,薬王堂 大船渡茶屋前店,岩手県大船渡市大船渡町茶屋前６２−１,39.0621234,141.7199176,岩手県,,
薬王堂,薬王堂 奥州前沢店,岩手県奥州市前沢あすか通４丁目１−１,39.0550922,141.1259548,岩手県,,
薬王堂,薬王堂 奥州胆沢店,岩手県奥州市胆沢南都田宇南田１６９−１,39.14198409999999,141.0988364,岩手県,,
薬王堂,薬王堂 宮古千徳店,岩手県宮古市上鼻２丁目５−６３,39.631653,141.913038,岩手県,,
薬王堂,薬王堂 宮古宮町店,岩手県宮古市宮町３丁目１０−４８,39.6390178,141.9388761,岩手県,,
薬王堂,薬王堂 宮古小山田店,岩手県宮古市小山田２丁目３−４５,39.632735,141.9407724,岩手県,,
薬王堂,薬王堂 宮古磯鶏店,岩手県宮古市神林４５−１０,39.621559,141.962778,岩手県,,
薬王堂,薬王堂 宮古西町店,岩手県宮古市田の神１丁目３−１１,39.6474384,141.9391434,岩手県,,
薬王堂,薬王堂 山田大沢店,岩手県下閉伊郡山田町大沢第２地割３１−１,39.4823303,141.9676091,岩手県,,
薬王堂,薬王堂 岩手一戸店,岩手県二戸郡一戸町一戸砂森５７−１,40.205392,141.304138,岩手県,,
薬王堂,薬王堂 岩手九戸店,岩手県九戸郡九戸村長興寺第３地割９−２,40.2226937,141.4178221,岩手県,,
薬王堂,薬王堂 岩手住田店,岩手県気仙郡住田町世田米川向４８−１,39.1433554,141.5718403,岩手県,,
薬王堂,薬王堂 岩手大槌店,岩手県上閉伊郡大槌町大槌第２２地割２３,39.3644993,141.904543,岩手県,,
薬王堂,薬王堂 岩手大釜店,岩手県滝沢市大釜竹鼻１６３−７,39.7039209,141.0737389,岩手県,,
薬王堂,薬王堂 岩手山田店,岩手県下閉伊郡山田町境田町１６−６,39.460469,141.954991,岩手県,,
薬王堂,薬王堂 岩手岩泉店,岩手県下閉伊郡岩泉町岩泉三本松４２−１１,39.8476845,141.802507,岩手県,,
薬王堂,薬王堂 岩手川崎店,岩手県一関市川崎町薄衣六反１５４,38.8983006,141.2755148,岩手県,,
薬王堂,薬王堂 岩手平泉店,岩手県西磐井郡平泉町平泉上野台２７８−８,38.9809786,141.1167202,岩手県,,
薬王堂,薬王堂 岩手沼宮内店,岩手県岩手郡岩手町五日市第１１地割１３２−１,39.966716,141.216124,岩手県,,
薬王堂,薬王堂 岩手洋野店,岩手県九戸郡洋野町種市第２３地割９１−８,40.412175,141.710727,岩手県,,
薬王堂,薬王堂 岩手牧野林店,岩手県滝沢市牧野林２９１−３,39.746064,141.110128,岩手県,,
薬王堂,薬王堂 岩手矢巾店,岩手県紫波郡矢巾町南矢幅第７地割４４５,39.6116816,141.1542371,岩手県,,
薬王堂,薬王堂 岩手葛巻店,岩手県岩手郡葛巻町葛巻第８地割６−１３,40.036376,141.4515657,岩手県,,
薬王堂,薬王堂 岩手西和賀店,岩手県和賀郡西和賀町大沓３６地割５９−２,39.3249513,140.7839825,岩手県,,
薬王堂,薬王堂 岩手西根店,岩手県八幡平市大更第３５地割３２−２,39.922617,141.09548,岩手県,,
薬王堂,薬王堂 岩手軽米店,岩手県九戸郡軽米町上舘第１５地割１４４−２,40.321871,141.473709,岩手県,,
薬王堂,薬王堂 岩手野田店,岩手県久慈市宇部町第１３地割５５−１,40.118569,141.8085459,岩手県,,
薬王堂,薬王堂 岩手金ケ崎店,岩手県胆沢郡金ケ崎町西根寄添田３−１,39.1926812,141.0951817,岩手県,,
薬王堂,薬王堂 岩手金ケ崎東店,岩手県胆沢郡金ケ崎町西根杉土手６８−１,39.2024377,141.114513,岩手県,,
薬王堂,薬王堂 岩手雫石店,岩手県岩手郡雫石町千刈田８７,39.6980247,140.976533,岩手県,,
薬王堂,薬王堂 岩手鵜飼店,岩手県滝沢市鵜飼石留３８,39.731379,141.096166,岩手県,,
薬王堂,薬王堂 村崎野南店,岩手県北上市村崎野１５地割２７１−７,39.3243894,141.112318,岩手県,,
薬王堂,薬王堂 水沢SC店,岩手県奥州市水沢八反町２８−２,39.1544151,141.1326368,岩手県,,
薬王堂,薬王堂 水沢慶徳店,岩手県奥州市水沢佐倉河慶徳４６−１,39.1440261,141.1526826,岩手県,,
薬王堂,薬王堂 水沢日高店,岩手県奥州市水沢谷地明円２７,39.1400837,141.1308765,岩手県,,
薬王堂,薬王堂 水沢桜屋敷店,岩手県奥州市水沢桜屋敷２８２,39.1248044,141.1294397,岩手県,,
薬王堂,薬王堂 水沢町屋敷店,岩手県奥州市水沢真城町屋敷７９−１,39.1264929,141.1613781,岩手県,,
薬王堂,薬王堂 江刺岩谷堂店,岩手県奥州市江刺岩谷堂御所橋１−１,39.1975772,141.1704599,岩手県,,
薬王堂,薬王堂 江刺店,岩手県奥州市江刺杉ノ町２−２,39.184408,141.174039,岩手県,,
薬王堂,薬王堂 江刺愛宕店,岩手県奥州市江刺愛宕大畑１５３−１,39.1583002,141.177768,岩手県,,
薬王堂,薬王堂 沼宮内北店,岩手県岩手郡岩手町五日市第８地割９５番地１,39.9777966,141.2272662,岩手県,,
薬王堂,薬王堂 滝沢SC店,岩手県滝沢市鵜飼先古川３−１,39.7362962,141.0798718,岩手県,,
薬王堂,薬王堂 滝沢室小路店,岩手県滝沢市室小路１２１−１,39.7338147,141.1011004,岩手県,,
薬王堂,薬王堂 滝沢巣子店,岩手県滝沢市巣子７６１−２,39.7841394,141.1461559,岩手県,,
薬王堂,薬王堂 盛岡みたけ店,岩手県盛岡市月が丘３丁目４０−１０,39.738295,141.109473,岩手県,,
薬王堂,薬王堂 盛岡三ツ割店,岩手県盛岡市三ツ割５丁目１８−１,39.7298238,141.1632462,岩手県,,
薬王堂,薬王堂 盛岡中野店,岩手県盛岡市中野１丁目１６−１,39.693576,141.1692361,岩手県,,
薬王堂,薬王堂 盛岡厨川店,岩手県盛岡市厨川５丁目１３−１,39.7506608,141.1282292,岩手県,,
薬王堂,薬王堂 盛岡向中野店,岩手県盛岡市向中野１丁目１０−２７,39.6813661,141.1435904,岩手県,,
薬王堂,薬王堂 盛岡太田店,岩手県盛岡市本宮５丁目８−２０,39.6890168,141.1183482,岩手県,,
薬王堂,薬王堂 盛岡山王店,岩手県盛岡市山王町１０−６,39.699934,141.16458,岩手県,,
薬王堂,薬王堂 盛岡本宮店,岩手県盛岡市本宮３丁目１１−１５,39.691712,141.1330385,岩手県,,
薬王堂,薬王堂 盛岡津志田店,岩手県盛岡市津志田中央３丁目１−７,39.6639521,141.1536745,岩手県,,
薬王堂,薬王堂 盛岡渋民店,岩手県盛岡市渋民５７−１,39.8429458,141.1688045,岩手県,,
薬王堂,薬王堂 盛岡箱清水店,岩手県盛岡市箱清水１丁目２１−１２,39.73475810000001,141.1311655,岩手県,,
薬王堂,薬王堂 盛岡緑が丘店,岩手県盛岡市緑が丘３丁目１−１０,39.7333764,141.142866,岩手県,,
薬王堂,薬王堂 盛岡都南店,岩手県盛岡市永井２０地割２４−８,39.6539761,141.1494161,岩手県,,
薬王堂,薬王堂 盛岡青山店,岩手県盛岡市青山１丁目１８−１５,39.720825,141.114298,岩手県,,
薬王堂,薬王堂 盛岡飯岡店,岩手県盛岡市北飯岡４丁目４−６,39.6720014,141.1314869,岩手県,,
薬王堂,薬王堂 矢巾SC店,岩手県紫波郡矢巾町医大通２丁目４−１４,39.6142946,141.1657146,岩手県,,
薬王堂,薬王堂 石鳥谷八幡店,岩手県花巻市石鳥谷町八幡第２地割２−１,39.4787756,141.1466405,岩手県,,
薬王堂,薬王堂 紫波古館店,岩手県紫波郡紫波町高水寺古屋敷６７−１,39.575148,141.1634296,岩手県,,
薬王堂,薬王堂 紫波日詰店,岩手県紫波郡紫波町日詰下丸森９０−１,39.5566293,141.1657586,岩手県,,
薬王堂,薬王堂 紫波桜町店,岩手県紫波郡紫波町桜町田頭１３５−１,39.5469842,141.1638999,岩手県,,
薬王堂,薬王堂 花巻不動店,岩手県花巻市不動７２−１,39.3790027,141.1100325,岩手県,,
薬王堂,薬王堂 花巻南店,岩手県花巻市上根子欠端１５０−１,39.3803062,141.0892402,岩手県,,
薬王堂,薬王堂 花巻小舟渡店,岩手県花巻市上小舟渡３４−２,39.3984516,141.1238035,岩手県,,
薬王堂,薬王堂 花巻材木町店,岩手県花巻市材木町７−２０,39.3867217,141.1099609,岩手県,,
薬王堂,薬王堂 花巻東和店,岩手県花巻市東和町土沢６区２２８,39.382895,141.230169,岩手県,,
薬王堂,薬王堂 花巻松園店,岩手県花巻市松園町１丁目５−７,39.4069654,141.1076332,岩手県,,
薬王堂,薬王堂 花巻石鳥谷店,岩手県花巻市石鳥谷町好地第１５地割３５−９,39.502996,141.155741,岩手県,,
薬王堂,薬王堂 花巻高木店,岩手県花巻市高木第１８地割49−番地,39.3841119,141.1385222,岩手県,,
薬王堂,薬王堂 花泉店,岩手県一関市花泉町金沢水門１５５,38.845913,141.178657,岩手県,,
薬王堂,薬王堂 花泉涌津店,岩手県一関市花泉町涌津上三ノ町１８,38.8287992,141.1873381,岩手県,,
薬王堂,薬王堂 西根平舘店,岩手県八幡平市平舘第９地割１９７,39.9493249,141.0923592,岩手県,,
薬王堂,薬王堂 遠野店,岩手県遠野市松崎町白岩１８地割９４−１,39.33554840000001,141.547934,岩手県,,
薬王堂,薬王堂 遠野松崎店,岩手県遠野市松崎町白岩９地割３６−８,39.3379771,141.5328942,岩手県,,
薬王堂,薬王堂 釜石小佐野店,岩手県釜石市小佐野町４丁目１−４,39.263309,141.8368466,岩手県,,
薬王堂,薬王堂 釜石平田店,岩手県釜石市平田町１丁目９０１,39.2464334,141.8895811,岩手県,,
薬王堂,薬王堂 釜石店,岩手県釜石市野田町３丁目３−１,39.258603,141.824295,岩手県,,
薬王堂,薬王堂 釜石鈴子店,岩手県釜石市鈴子町１３−２,39.27438799999999,141.867057,岩手県,,
薬王堂,薬王堂 釜石鵜住居店,岩手県釜石市鵜住居町１丁目４−１,39.3217317,141.8848607,岩手県,,
薬王堂,薬王堂 高田滝の里店,岩手県陸前高田市竹駒町滝の里１,39.0310602,141.6177613,岩手県,,
薬王堂,薬王堂 高田米崎店,岩手県陸前高田市米崎町松峰５６,39.0119717,141.6559114,岩手県,,
薬王堂,薬王堂 高田馬場前店,岩手県陸前高田市高田町馬場前３０４−５,39.01566330000001,141.6265827,岩手県,,
薬王堂,薬王堂ホールディングス㈱ 東北RDC,岩手県花巻市空港南２丁目１０,39.4096757,141.1366186,岩手県,,
薬王堂,薬王堂北上本石店,岩手県北上市本石町２丁目４４−１,39.2912673,141.1165887,岩手県,,
薬王堂,薬王堂花巻西宮野目店,岩手県花巻市西宮野目第１３地割４９,39.4135711,141.1253612,岩手県,,
薬王堂,薬王堂遠野白岩店,岩手県遠野市松崎町白岩２４地割３４−１,39.3417479,141.5414016,岩手県,,
アークドラッグ,アークドラッグ 仙台泉店,宮城県仙台市泉区大沢３丁目９−１ホームセンタームサシ仙台泉店内,38.3544071,140.8771803,宮城県,,
イオンドラッグ,イオンドラッグ新利府,宮城県宮城郡利府町新中道３丁目１−１,38.3226226,140.972317,宮城県,,
イオンドラッグ,イオンドラッグ船岡店,宮城県柴田郡柴田町西船迫２丁目１−１５,38.0633458,140.7626768,宮城県,,
ウエルシア,PUDOステーション ウエルシア仙台沖野店,宮城県仙台市若林区沖野２丁目１６−２０望月製餡所,38.2289051,140.912896,宮城県,,
ウエルシア,ウエルシア仙台あすと長町店,宮城県仙台市太白区八本松２丁目２−８,38.2298336,140.8902913,宮城県,,
ウエルシア,ウエルシア仙台中山店,宮城県仙台市青葉区中山５丁目２−３,38.2912827,140.8441189,宮城県,,
ウエルシア,ウエルシア仙台八乙女中央店,宮城県仙台市泉区八乙女中央５丁目１３−１１,38.310752,140.887036,宮城県,,
ウエルシア,ウエルシア仙台八木山南店,宮城県仙台市太白区八木山南２丁目１291F,38.2356449,140.8380757,宮城県,,
ウエルシア,ウエルシア仙台富沢西店,宮城県仙台市太白区富沢西４丁目２０−１６,38.2124698,140.8593416,宮城県,,
ウエルシア,ウエルシア仙台市名坂店,宮城県仙台市泉区市名坂山岸５１−３,38.3194065,140.9002903,宮城県,,
ウエルシア,ウエルシア仙台木町通店,宮城県仙台市青葉区木町通１丁目８−１,38.270206,140.862828,宮城県,,
ウエルシア,ウエルシア仙台柳生店,宮城県仙台市太白区柳生３丁目４−２,38.1912506,140.8731828,宮城県,,
ウエルシア,ウエルシア仙台沖野店,宮城県仙台市若林区沖野２丁目１６−２０,38.2289266,140.9130401,宮城県,,
ウエルシア,ウエルシア仙台泉中央一丁目店,宮城県仙台市泉区泉中央１丁目20−１,38.324572,140.878072,宮城県,,
ウエルシア,ウエルシア仙台泉中央店,宮城県仙台市泉区泉中央４丁目20−１,38.3221024,140.8860386,宮城県,,
ウエルシア,ウエルシア仙台泉高森店,宮城県仙台市泉区高森４丁目２−５３９,38.3327763,140.8471574,宮城県,,
ウエルシア,ウエルシア仙台落合2丁目店,宮城県仙台市青葉区落合２丁目１６−１,38.2732302,140.7867131,宮城県,,
ウエルシア,ウエルシア仙台長命ケ丘店,宮城県仙台市泉区長命ケ丘４丁目１−１,38.3149428,140.8383975,宮城県,,
ウエルシア,ウエルシア仙台鶴が丘店,宮城県仙台市泉区鶴が丘１丁目３７−２,38.3158211,140.9235243,宮城県,,
ウエルシア,ウエルシア利府青山店,宮城県宮城郡利府町青山２丁目１−９,38.3385543,140.9662274,宮城県,,
ウエルシア,ウエルシア古川中里店,宮城県大崎市古川中里２丁目７−１,38.56845020000001,140.9610172,宮城県,,
ウエルシア,ウエルシア名取増田店,宮城県名取市増田柳田5番地の1,38.1721665,140.8931306,宮城県,,
ウエルシア,ウエルシア名取大手町店,宮城県名取市大手町５丁目3−２,38.1689478,140.8803567,宮城県,,
ウエルシア,ウエルシア塩釜舟入店,宮城県塩竈市舟入２丁目３,38.3111141,141.0330335,宮城県,,
ウエルシア,ウエルシア大河原高砂店,宮城県柴田郡大河原町高砂町２−７,38.051415,140.7477697,宮城県,,
ウエルシア,ウエルシア岩沼中央店,宮城県岩沼市中央４丁目１１−１３,38.120266,140.871382,宮城県,,
ウエルシア,ウエルシア本塩釜駅前店,宮城県塩竈市海岸通１１−１,38.3191681,141.0230865,宮城県,,
ウエルシア,ウエルシア石巻赤十字病院前店,宮城県石巻市あけぼの北１丁目1−７,38.4566022,141.2775556,宮城県,,
ウエルシア,ウエルシア船岡中央店,宮城県柴田郡柴田町船岡中央３丁目１８−１０,38.053766,140.771063,宮城県,,
カワチ薬品,カワチ薬品 あすと長町店,宮城県仙台市太白区あすと長町３丁目１２−２０,38.2178645,140.884663,宮城県,,
カワチ薬品,カワチ薬品 アクロスプラザ南光台東店,宮城県仙台市泉区松森陣ケ原１３−１０,38.3014375,140.911535,宮城県,,
カワチ薬品,カワチ薬品 フォレオ宮の杜店,宮城県仙台市宮城野区東仙台４丁目１４−１０,38.2760549,140.9095961,宮城県,,
カワチ薬品,カワチ薬品 仙台ゆめタウン店,宮城県仙台市宮城野区中野３丁目３−１６,38.2706496,140.9867023,宮城県,,
カワチ薬品,カワチ薬品 仙台東店,宮城県仙台市若林区伊在２丁目３−１,38.2463601,140.9359676,宮城県,,
カワチ薬品,カワチ薬品 南吉成店,宮城県仙台市青葉区南吉成１丁目１５−３,38.2868803,140.819489,宮城県,,
カワチ薬品,カワチ薬品 古川店,宮城県大崎市古川穂波６丁目１−１０,38.5657317,140.9404944,宮城県,,
カワチ薬品,カワチ薬品 古川駅東店,宮城県大崎市古川駅東２丁目１０−１６,38.5727728,140.9738553,宮城県,,
カワチ薬品,カワチ薬品 塩がま店,宮城県塩竈市杉の入１丁目２１−１１,38.330933,141.0364138,宮城県,,
カワチ薬品,カワチ薬品 多賀城店,宮城県多賀城市笠神４丁目８−１,38.3030197,141.0342476,宮城県,,
カワチ薬品,カワチ薬品 大河原店,宮城県柴田郡大河原町広表３９−１８,38.046701,140.719267,宮城県,,
カワチ薬品,カワチ薬品 富沢店,宮城県仙台市太白区富沢２丁目２１−１８,38.2185935,140.8614276,宮城県,,
カワチ薬品,カワチ薬品 富谷店,宮城県富谷市成田８丁目２−３,38.3600231,140.8928541,宮城県,,
カワチ薬品,カワチ薬品 岩切店,宮城県仙台市宮城野区岩切分台２丁目１２−６,38.3067475,140.959889,宮城県,,
カワチ薬品,カワチ薬品 岩沼店,宮城県岩沼市たけくま２丁目３−５７,38.1077274,140.8540112,宮城県,,
カワチ薬品,カワチ薬品 愛子店,宮城県仙台市青葉区上愛子榎２−１,38.2696836,140.7623097,宮城県,,
カワチ薬品,カワチ薬品 栗生店,宮城県仙台市青葉区栗生６丁目１２−１,38.2674993,140.7827608,宮城県,,
カワチ薬品,カワチ薬品 気仙沼店,宮城県気仙沼市赤岩杉ノ沢１２−１,38.8885998,141.5646579,宮城県,,
カワチ薬品,カワチ薬品 石巻伊原津店,宮城県石巻市伊原津２丁目３−１９,38.419371,141.3365404,宮城県,,
カワチ薬品,カワチ薬品 石巻蛇田店,宮城県石巻市蛇田東道下28−１,38.4597025,141.2826345,宮城県,,
カワチ薬品,カワチ薬品 石巻西店,宮城県石巻市恵み野４丁目１−１６,38.4414026,141.2696599,宮城県,,
カワチ薬品,カワチ薬品 美田園店,宮城県名取市美田園５丁目５−６,38.1573645,140.918437,宮城県,,
カワチ薬品,カワチ薬品 若林店,宮城県仙台市若林区若林２丁目７−３０,38.23017249999999,140.8978211,宮城県,,
カワチ薬品,カワチ薬品 荒井駅前店,宮城県仙台市若林区荒井東１丁目８−１,38.2409337,140.9507676,宮城県,,
カワチ薬品,カワチ薬品 野村店,宮城県仙台市泉区野村菅間前７−１,38.3274787,140.8672838,宮城県,,
カワチ薬品,カワチ薬品 長命ケ丘店,宮城県仙台市泉区長命ケ丘５丁目２３−３,38.311965,140.8327229,宮城県,,
ココカラファイン,ココカラファイン セルバテラス店,宮城県仙台市泉区泉中央１丁目6−３セルバテラス1F,38.3243865,140.8811433,宮城県,,
ココカラファイン,ココカラファイン 五橋店,宮城県仙台市若林区連坊小路１４２−１コンフォート五橋ステーション1F,38.252017,140.8843647,宮城県,,
ココカラファイン,ココカラファイン 仙台イービーンズ店,宮城県仙台市青葉区中央４丁目１−１イービーンズ1F,38.2586233,140.8797421,宮城県,,
ココカラファイン,ココカラファイン 名取駅前店 - 閉業 -,宮城県名取市増田４丁目７−番20号グローリオレジデンス名取駅前2F,38.1735333,140.8839258,宮城県,,
ココカラファイン,ココカラファイン 柴田店,宮城県柴田郡柴田町船岡新栄４丁目6−２１,38.05024239999999,140.7825506,宮城県,,
サンドラッグ,サンドラッグ あすと長町店,宮城県仙台市太白区あすと長町２丁目２−１０,38.2245357,140.8854741,宮城県,,
サンドラッグ,サンドラッグ 中山台店,宮城県仙台市青葉区中山台２丁目６０−１,38.3033983,140.8150456,宮城県,,
サンドラッグ,サンドラッグ 仙台一番町店,宮城県仙台市青葉区一番町３丁目１０−２３ベルモーズビル１階,38.261813,140.8712631,宮城県,,
サンドラッグ,サンドラッグ 仙台中央通り店,宮城県仙台市青葉区中央２丁目２−２１,38.2611571,140.876541,宮城県,,
サンドラッグ,サンドラッグ 仙台八幡町店,宮城県仙台市青葉区八幡３丁目１−５０１F,38.2691964,140.849573,宮城県,,
サンドラッグ,サンドラッグ 仙台幸町店,宮城県仙台市宮城野区幸町３丁目１−２,38.2749096,140.8995106,宮城県,,
サンドラッグ,サンドラッグ 仙台泉古内店,宮城県仙台市泉区古内坂ノ上１−２３,38.3200497,140.8428694,宮城県,,
サンドラッグ,サンドラッグ 佐沼店,宮城県登米市迫町佐沼中江２丁目４−９,38.6916133,141.1902575,宮城県,,
サンドラッグ,サンドラッグ 八乙女店,宮城県仙台市泉区八乙女１丁目３−９,38.31076669999999,140.8911984,宮城県,,
サンドラッグ,サンドラッグ 利府店,宮城県宮城郡利府町利府堀切前１５−１,38.3292201,140.9725828,宮城県,,
サンドラッグ,サンドラッグ 利府野中店,宮城県宮城郡利府町加瀬十三本塚１６７,38.318368,140.9977841,宮城県,,
サンドラッグ,サンドラッグ 南小泉店,宮城県仙台市若林区南小泉４丁目１０−６,38.239014,140.9065365,宮城県,,
サンドラッグ,サンドラッグ 名取バイパス店,宮城県名取市上余田字千刈田２８３−１,38.18747949999999,140.8904595,宮城県,,
サンドラッグ,サンドラッグ 大河原フォルテ店,宮城県柴田郡大河原町小島２−１,38.0651587,140.7376337,宮城県,,
サンドラッグ,サンドラッグ 富谷店,宮城県富谷市大清水２丁目13−１,38.3653885,140.8788021,宮城県,,
サンドラッグ,サンドラッグ 岩沼相の原店,宮城県岩沼市相の原１丁目８−２７,38.1154724,140.8706038,宮城県,,
サンドラッグ,サンドラッグ 愛子店,宮城県仙台市青葉区上愛子新宮前２２−１,38.267802,140.7599832,宮城県,,
サンドラッグ,サンドラッグ 石巻中里店,宮城県石巻市南中里２丁目９−４５,38.4408508,141.3016827,宮城県,,
サンドラッグ,サンドラッグ 高森店,宮城県仙台市泉区高森７丁目２内,38.341106,140.8552029,宮城県,,
