KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
50352690,31,33.57916666666667,135.75625,11.557
50352740,36,33.5375,135.88125,11.084
50352761,140,33.55416666666667,135.89374999999998,9.312
50352762,31,33.55416666666667,135.90625,8.873
50352771,313,33.5625,135.89374999999998,8.486
50352772,49,33.5625,135.90625,8.002
50352781,1,33.57083333333334,135.89374999999998,7.683
50352782,2,33.57083333333334,135.90625,7.144
50352783,184,33.57083333333334,135.91875,6.763
50352791,6,33.57916666666667,135.89374999999998,6.91
50352792,9,33.57916666666667,135.90625,6.307
50352793,618,33.57916666666667,135.91875,5.872
50352794,494,33.57916666666667,135.93125,5.644
50352795,196,33.57916666666667,135.94375,5.65
50352796,127,33.57916666666667,135.95624999999998,5.887
50353288,29,33.654166666666676,135.35625,2.765
50353289,19,33.654166666666676,135.36875,2.432
50353296,9,33.66250000000001,135.33124999999998,2.34
50353297,21,33.66250000000001,135.34375,1.784
50353298,151,33.66250000000001,135.35625,1.889
50353299,22,33.66250000000001,135.36875,1.986
50353302,104,33.587500000000006,135.40625,2.846
50353305,2,33.587500000000006,135.44375,2.192
50353306,93,33.587500000000006,135.45624999999998,3.012
50353307,7,33.587500000000006,135.46875,4.002
50353308,3,33.587500000000006,135.48125,5.064
50353309,10,33.587500000000006,135.49375,6.161
50353311,2,33.59583333333334,135.39374999999998,4.329
50353315,161,33.59583333333334,135.44375,2.997
50353316,15,33.59583333333334,135.45624999999998,3.64
50353317,10,33.59583333333334,135.46875,4.494
50353319,3,33.59583333333334,135.49375,6.491
50353321,426,33.60416666666667,135.39374999999998,4.963
50353326,15,33.60416666666667,135.45624999999998,4.375
50353327,34,33.60416666666667,135.46875,5.108
50353328,82,33.60416666666667,135.48125,5.976
50353331,67,33.612500000000004,135.39374999999998,4.498
50353332,30,33.612500000000004,135.40625,4.616
50353333,2,33.612500000000004,135.41875,4.691
50353338,113,33.612500000000004,135.48125,6.582
50353341,27,33.62083333333334,135.39374999999998,3.572
50353348,18,33.62083333333334,135.48125,7.257
50353351,15,33.62916666666667,135.39374999999998,2.646
50353352,10,33.62916666666667,135.40625,2.842
50353357,10,33.62916666666667,135.46875,7.323
50353358,15,33.62916666666667,135.48125,7.981
50353361,271,33.6375,135.39374999999998,1.721
50353362,185,33.6375,135.40625,2.009
50353367,31,33.6375,135.46875,7.041
50353369,3,33.6375,135.49375,9.115
50353370,6,33.645833333333336,135.38125,1.497
50353371,576,33.645833333333336,135.39374999999998,0.799
50353372,515,33.645833333333336,135.40625,1.309
50353373,30,33.645833333333336,135.41875,2.338
50353380,401,33.654166666666676,135.38125,1.278
50353381,1060,33.654166666666676,135.39374999999998,0.178
50353382,166,33.654166666666676,135.40625,1.052
50353383,9,33.654166666666676,135.41875,2.204
50353389,13,33.654166666666676,135.49375,7.883
50353390,894,33.66250000000001,135.38125,1.657
50353391,435,33.66250000000001,135.39374999999998,1.069
50353392,514,33.66250000000001,135.40625,1.489
50353393,185,33.66250000000001,135.41875,2.443
50353394,120,33.66250000000001,135.43125,3.521
50353408,9,33.587500000000006,135.60625,16.415
50353409,48,33.587500000000006,135.61875,17.566
50353410,15,33.59583333333334,135.50625,7.558
50353414,2,33.59583333333334,135.55625,11.996
50353415,1,33.59583333333334,135.56875,13.127
50353418,3,33.59583333333334,135.60625,16.541
50353419,6,33.59583333333334,135.61875,17.684
50353421,13,33.60416666666667,135.51874999999998,8.983
50353423,1,33.60416666666667,135.54375,11.139
50353424,1,33.60416666666667,135.55625,12.239
50353429,12,33.60416666666667,135.61875,17.849
50353441,13,33.62083333333334,135.51874999999998,9.88
50353460,14,33.6375,135.50625,9.951
50353470,27,33.645833333333336,135.50625,9.365
50353480,19,33.654166666666676,135.50625,8.837
50353482,163,33.654166666666676,135.53125,10.863
50353485,1,33.654166666666676,135.56875,14.07
50353490,15,33.66250000000001,135.50625,8.378
50353492,14,33.66250000000001,135.53125,10.494
50353500,13,33.587500000000006,135.63125,18.718
50353501,12,33.587500000000006,135.64374999999998,17.89
50353502,3,33.587500000000006,135.65625,17.059
50353505,10,33.587500000000006,135.69375,14.831
50353510,12,33.59583333333334,135.63125,18.829
50353511,9,33.59583333333334,135.64374999999998,18.532
50353515,22,33.59583333333334,135.69375,15.6
50353516,2,33.59583333333334,135.70624999999998,15.002
50353520,2,33.60416666666667,135.63125,18.984
50353524,15,33.60416666666667,135.68125,17.014
50353525,4,33.60416666666667,135.69375,16.385
50353533,15,33.612500000000004,135.66875,18.438
50353534,10,33.612500000000004,135.68125,17.785
50353543,23,33.62083333333334,135.66875,19.197
50353546,43,33.62083333333334,135.70624999999998,17.48
50353547,4,33.62083333333334,135.71875,17.027
50353553,10,33.62916666666667,135.66875,19.97
50353556,9,33.62916666666667,135.70624999999998,18.325
50353557,16,33.62916666666667,135.71875,17.894
50353565,19,33.6375,135.69375,19.65
50353566,55,33.6375,135.70624999999998,19.178
50353574,33,33.645833333333336,135.68125,20.995
50353575,33,33.645833333333336,135.69375,20.489
50353576,2,33.645833333333336,135.70624999999998,20.038
50353577,6,33.645833333333336,135.71875,19.644
50353584,4,33.654166666666676,135.68125,21.822
50353587,3,33.654166666666676,135.71875,20.406
50353597,20,33.66250000000001,135.71875,20.549
50353600,14,33.587500000000006,135.75625,12.46
50353601,11,33.587500000000006,135.76874999999998,12.262
50353611,23,33.59583333333334,135.76874999999998,13.182
50353619,29,33.59583333333334,135.86875,7.373
50353621,13,33.60416666666667,135.76874999999998,14.103
50353627,39,33.60416666666667,135.84375,9.108
50353628,9,33.60416666666667,135.85625,8.016
50353629,11,33.60416666666667,135.86875,6.945
50353638,6,33.612500000000004,135.85625,7.736
50353640,1,33.62083333333334,135.75625,16.099
