KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
56407124,107,37.93750000000001,140.18125,5.465
56407126,71,37.93750000000001,140.20624999999998,7.086
56407127,16,37.93750000000001,140.21875,7.427
56407128,8,37.93750000000001,140.23125,7.907
56407130,276,37.94583333333334,140.13125,1.062
56407131,56,37.94583333333334,140.14374999999998,2.156
56407132,97,37.94583333333334,140.15625,3.251
56407133,119,37.94583333333334,140.16875,4.347
56407134,243,37.94583333333334,140.18125,5.443
56407135,15,37.94583333333334,140.19375,5.981
56407136,179,37.94583333333334,140.20624999999998,6.191
56407137,129,37.94583333333334,140.21875,6.579
56407138,47,37.94583333333334,140.23125,7.116
56407140,416,37.95416666666667,140.13125,1.467
56407141,420,37.95416666666667,140.14374999999998,2.381
56407142,168,37.95416666666667,140.15625,3.405
56407143,194,37.95416666666667,140.16875,4.463
56407144,291,37.95416666666667,140.18125,5.045
56407145,302,37.95416666666667,140.19375,5.06
56407146,235,37.95416666666667,140.20624999999998,5.306
56407147,158,37.95416666666667,140.21875,5.754
56407150,537,37.962500000000006,140.13125,2.212
56407151,166,37.962500000000006,140.14374999999998,2.9
56407152,66,37.962500000000006,140.15625,3.391
56407153,205,37.962500000000006,140.16875,3.706
56407154,293,37.962500000000006,140.18125,4.123
56407155,138,37.962500000000006,140.19375,4.142
56407156,6,37.962500000000006,140.20624999999998,4.439
56407157,20,37.962500000000006,140.21875,4.966
56407160,201,37.97083333333334,140.13125,2.977
56407161,50,37.97083333333334,140.14374999999998,2.51
56407162,268,37.97083333333334,140.15625,2.477
56407163,273,37.97083333333334,140.16875,2.893
56407164,143,37.97083333333334,140.18125,3.205
56407170,339,37.97916666666667,140.13125,2.284
56407171,61,37.97916666666667,140.14374999999998,1.628
56407172,101,37.97916666666667,140.15625,1.577
56407173,268,37.97916666666667,140.16875,2.174
56407174,335,37.97916666666667,140.18125,2.293
56407175,36,37.97916666666667,140.19375,2.326
56407180,250,37.98750000000001,140.13125,1.812
56407181,1286,37.98750000000001,140.14374999999998,0.849
56407182,743,37.98750000000001,140.15625,0.747
56407183,148,37.98750000000001,140.16875,1.672
56407184,65,37.98750000000001,140.18125,1.4
56407185,70,37.98750000000001,140.19375,1.453
56407186,68,37.98750000000001,140.20624999999998,2.16
56407188,41,37.98750000000001,140.23125,3.856
56407190,242,37.995833333333344,140.13125,1.753
56407191,1234,37.995833333333344,140.14374999999998,0.713
56407192,1165,37.995833333333344,140.15625,0.588
56407193,154,37.995833333333344,140.16875,1.607
56407194,302,37.995833333333344,140.18125,0.616
56407195,472,37.995833333333344,140.19375,0.73
56407196,285,37.995833333333344,140.20624999999998,1.506
56407197,48,37.995833333333344,140.21875,2.469
56407198,166,37.995833333333344,140.23125,3.511
57390503,9,38.00416666666667,139.66875,9.049
57390504,6,38.00416666666667,139.68125,8.308
57390507,8,38.00416666666667,139.71875,6.489
57390513,6,38.0125,139.66875,8.423
57390514,15,38.0125,139.68125,7.62
57390517,1,38.0125,139.71875,5.657
57390524,21,38.020833333333336,139.68125,6.988
57390527,8,38.020833333333336,139.71875,4.859
57390528,3,38.020833333333336,139.73125,4.356
57390534,57,38.02916666666667,139.68125,6.428
57390544,1,38.0375,139.68125,5.96
57390546,4,38.0375,139.70624999999998,4.119
57390547,21,38.0375,139.71875,3.36
57390555,29,38.045833333333334,139.69375,4.579
57390556,3,38.045833333333334,139.70624999999998,3.59
57390566,6,38.05416666666667,139.70624999999998,3.245
57390569,193,38.05416666666667,139.74375,0.593
57390579,1189,38.0625,139.74375,0.183
57390588,10,38.07083333333334,139.73125,1.413
57390589,926,38.07083333333334,139.74375,1.053
57390598,54,38.07916666666667,139.73125,2.188
57390599,163,38.07916666666667,139.74375,1.975
57390604,14,38.00416666666667,139.80625,7.748
57390619,31,38.0125,139.86875,11.418
57390620,31,38.020833333333336,139.75625,4.112
57390629,3,38.020833333333336,139.86875,11.12
57390630,25,38.02916666666667,139.75625,3.199
57390639,58,38.02916666666667,139.86875,10.893
57390640,28,38.0375,139.75625,2.297
57390641,45,38.0375,139.76874999999998,2.799
57390642,59,38.0375,139.78125,3.576
57390646,4,38.0375,139.83124999999998,7.522
57390650,282,38.045833333333334,139.75625,1.427
57390651,12,38.045833333333334,139.76874999999998,2.144
57390652,59,38.045833333333334,139.78125,3.09
57390656,41,38.045833333333334,139.83124999999998,7.303
57390657,4,38.045833333333334,139.84375,8.382
57390660,1306,38.05416666666667,139.75625,0.717
57390662,16,38.05416666666667,139.78125,2.833
57390663,18,38.05416666666667,139.79375,3.921
57390664,10,38.05416666666667,139.80625,5.012
57390665,89,38.05416666666667,139.81875,6.104
57390666,6,38.05416666666667,139.83124999999998,7.197
57390670,368,38.0625,139.75625,0.842
57390680,126,38.07083333333334,139.75625,1.617
57390690,73,38.07916666666667,139.75625,2.325
57390705,11,38.00416666666667,139.94375,6.468
57390706,95,38.00416666666667,139.95624999999998,5.837
57390707,11,38.00416666666667,139.96875,5.357
57390712,1,38.0125,139.90625,8.433
57390716,129,38.0125,139.95624999999998,5.064
57390717,168,38.0125,139.96875,4.503
57390718,47,38.0125,139.98125,4.159
57390720,91,38.020833333333336,139.88125,10.075
57390721,6,38.020833333333336,139.89374999999998,9.042
57390727,43,38.020833333333336,139.96875,3.684
57390728,76,38.020833333333336,139.98125,3.255
57390730,10,38.02916666666667,139.88125,9.824
57390736,24,38.02916666666667,139.95624999999998,3.736
57390737,34,38.02916666666667,139.96875,2.931
57390738,286,38.02916666666667,139.98125,2.369
57390739,211,38.02916666666667,139.99375,2.244
57390745,2,38.0375,139.94375,4.296
57390748,94,38.0375,139.98125,1.532
57390749,467,38.0375,139.99375,1.33
57390758,3,38.045833333333334,139.98125,0.893
57390759,487,38.045833333333334,139.99375,0.468
57390768,61,38.05416666666667,139.98125,0.982
57390769,145,38.05416666666667,139.99375,0.622
57390777,3,38.0625,139.96875,2.413
57390778,104,38.0625,139.98125,1.688
57390779,752,38.0625,139.99375,1.507
57390788,27,38.07083333333334,139.98125,2.54
57390789,363,38.07083333333334,139.99375,2.424
57390798,46,38.07916666666667,139.98125,3.431
57390799,318,38.07916666666667,139.99375,3.346
57391508,59,38.087500000000006,139.73125,3.049
57391509,5,38.087500000000006,139.74375,2.9
57391518,14,38.09583333333334,139.73125,3.94
57391519,69,38.09583333333334,139.74375,3.826
57391528,23,38.10416666666667,139.73125,4.844
57391529,127,38.10416666666667,139.74375,4.752
57391538,64,38.112500000000004,139.73125,5.756
57391539,49,38.112500000000004,139.74375,5.678
57391548,32,38.12083333333334,139.73125,6.671
57391549,9,38.12083333333334,139.74375,6.604
57391558,4,38.12916666666667,139.73125,7.59
57391559,11,38.12916666666667,139.74375,7.531
57391569,28,38.1375,139.74375,8.457
57391579,60,38.145833333333336,139.74375,9.384
57391589,26,38.154166666666676,139.74375,10.31
57391598,4,38.16250000000001,139.73125,11.276
57391599,80,38.16250000000001,139.74375,11.237
57391604,6,38.087500000000006,139.80625,6.016
57391610,17,38.09583333333334,139.75625,4.018
57391614,11,38.09583333333334,139.80625,6.577
57391620,22,38.10416666666667,139.75625,4.908
57391622,2,38.10416666666667,139.78125,5.855
57391630,50,38.112500000000004,139.75625,5.809
57391631,48,38.112500000000004,139.76874999999998,6.135
57391632,7,38.112500000000004,139.78125,6.628
57391672,3,38.145833333333336,139.78125,9.987
57391673,14,38.145833333333336,139.79375,10.413
57391674,9,38.145833333333336,139.80625,10.932
57391681,4,38.154166666666676,139.76874999999998,10.569
57391682,50,38.154166666666676,139.78125,10.862
57391683,53,38.154166666666676,139.79375,11.255
57391690,41,38.16250000000001,139.75625,11.304
57391691,56,38.16250000000001,139.76874999999998,11.475
57391708,17,38.087500000000006,139.98125,4.337
57391709,169,38.087500000000006,139.99375,3.398
57391718,93,38.09583333333334,139.98125,4.382
57391719,179,38.09583333333334,139.99375,3.289
57391728,5,38.10416666666667,139.98125,4.384
57391729,213,38.10416666666667,139.99375,3.291
57391738,17,38.112500000000004,139.98125,4.451
57391739,282,38.112500000000004,139.99375,3.38
57391749,149,38.12083333333334,139.99375,3.706
57391759,23,38.12916666666667,139.99375,4.133
57391769,14,38.1375,139.99375,4.492
57392509,21,38.170833333333334,139.74375,12.163
57392528,2,38.1875,139.73125,14.048
57392603,11,38.170833333333334,139.79375,12.974
57392613,14,38.17916666666667,139.79375,13.846
57392624,7,38.1875,139.80625,15.096
57393767,2,38.30416666666667,139.96875,16.211
57394728,18,38.35416666666667,139.98125,16.288
57394738,30,38.362500000000004,139.98125,16.656
57394739,4,38.362500000000004,139.99375,15.674
57394749,28,38.37083333333334,139.99375,16.109
57394759,15,38.37916666666667,139.99375,16.286
57394769,38,38.3875,139.99375,16.052
57394779,27,38.395833333333336,139.99375,15.87
57394789,6,38.404166666666676,139.99375,15.74
57394799,3,38.41250000000001,139.99375,15.664
57395650,13,38.4625,139.75625,20.475
57395660,15,38.47083333333333,139.75625,20.033
57395661,12,38.47083333333333,139.76874999999998,21.005
57395671,19,38.479166666666664,139.76874999999998,20.615
57395681,3,38.487500000000004,139.76874999999998,20.261
57395709,11,38.420833333333334,139.99375,15.643
57396448,137,38.5375,139.60625,5.069
57396449,69,38.5375,139.61875,6.099
57396457,13,38.545833333333334,139.59375,3.757
57396463,644,38.55416666666667,139.54375,0.693
57396464,91,38.55416666666667,139.55625,0.405
57396467,8,38.55416666666667,139.59375,3.66
57396473,95,38.5625,139.54375,1.216
57396474,122,38.5625,139.55625,1.078
57396484,370,38.57083333333334,139.55625,1.969
57396494,53,38.57916666666667,139.55625,2.883
57396514,3,38.5125,139.68125,12.158
