company,store_name,address,latitude,longitude
カワチ薬品,カワチ薬品 若林店,宮城県仙台市若林区若林２丁目７−３０,38.23017249999999,140.8978211
カワチ薬品,カワチ薬品 荒井駅前店,宮城県仙台市若林区荒井東１丁目８−１,38.2409337,140.9507676
カワチ薬品,カワチ薬品 野村店,宮城県仙台市泉区野村菅間前７−１,38.3274787,140.8672838
カワチ薬品,カワチ薬品 長命ケ丘店,宮城県仙台市泉区長命ケ丘５丁目２３−３,38.311965,140.8327229
クスリのアオキ,クスリのアオキ アムザ白石店,宮城県白石市大平森合森合沖１２１,37.995602,140.6109902
クスリのアオキ,クスリのアオキ 二木店,宮城県岩沼市二木２丁目１−１,38.10575,140.8614247
クスリのアオキ,クスリのアオキ 仙台今泉店,宮城県仙台市若林区上飯田４丁目１４−５８フレッシュフードモリヤ今泉店,38.2174062,140.9285125
クスリのアオキ,クスリのアオキ 仙台栗生店,宮城県仙台市青葉区栗生７丁目４−１３,38.2685328,140.7799512
クスリのアオキ,クスリのアオキ 佐沼店,宮城県登米市迫町佐沼萩洗２丁目１２−１０,38.6860972,141.1845195
クスリのアオキ,クスリのアオキ 六丁の目店,宮城県仙台市若林区伊在１丁目９−５,38.2481593,140.9349916
クスリのアオキ,クスリのアオキ 加美店,宮城県加美郡加美町矢越３７−１,38.5763914,140.8609928
クスリのアオキ,クスリのアオキ 古川江合店,宮城県大崎市古川江合錦町２丁目５−５,38.5864558,140.9692792
クスリのアオキ,クスリのアオキ 古川稲葉店,宮城県大崎市古川稲葉３丁目７−６,38.5575238,140.9535998
クスリのアオキ,クスリのアオキ 古川駅東店,宮城県大崎市古川駅東２丁目４−３５,38.5746498,140.9706479
クスリのアオキ,クスリのアオキ 大和吉岡店,宮城県黒川郡大和町吉岡まほろば２丁目１−３,38.4377893,140.8790384
クスリのアオキ,クスリのアオキ 大河原幸町店,宮城県柴田郡大河原町幸町３−１０,38.0464885,140.742176
クスリのアオキ,クスリのアオキ 大河原店,宮城県柴田郡大河原町大谷西原前５３−２,38.053296,140.7481611
クスリのアオキ,クスリのアオキ 大郷店,宮城県黒川郡大郷町中村屋鋪63番地の4,38.4239566,140.9966413
クスリのアオキ,クスリのアオキ 川崎店,宮城県柴田郡川崎町前川裏丁８０,38.17864110000001,140.6449687
クスリのアオキ,クスリのアオキ 桃生店,宮城県石巻市桃生町中津山江下45番地1,38.5604735,141.2427724
クスリのアオキ,クスリのアオキ 白石大畑店,宮城県白石市大畑一番９０,38.0075884,140.6302311
クスリのアオキ,クスリのアオキ 美田園店,宮城県名取市美田園７丁目１−１,38.1615579,140.9085296
クスリのアオキ,クスリのアオキ 船迫店,宮城県柴田郡柴田町西船迫２丁目８−７,38.0622508,140.7609836
クスリのアオキ,クスリのアオキ 荒井東店,宮城県仙台市若林区荒井東１丁目６−１,38.2415444,140.9488184
クスリのアオキ,クスリのアオキ 落合店,宮城県仙台市青葉区落合２丁目６−７,38.2745208,140.7925062
クスリのアオキ,クスリのアオキ 藤浪店,宮城県岩沼市藤浪１丁目４−１０,38.1027498,140.8705877
