company,store_name,address,latitude,longitude
ウエルシア,北海道,北海道は日本の主要四島の中で最北端にある島で、火山、天然温泉、スキー場で知られています。起伏の激しい大雪山国立公園には蒸気を上げる火山の旭岳があり、支笏洞爺国立公園にはカルデラ湖、地熱温泉、富士山に似た羊蹄,43.064323,141.346878
コクミン,CityDrug シティドラッグアピア店,北海道札幌市中央区北5条西4丁目アピア内W-22,43.064496,141.353573
コクミン,KoKuMiN 新千歳空港出発口店,北海道千歳市美々新千歳空港ターミナルビル2階,42.784519,141.684748
コクミン,KoKuMiN 新千歳空港出発口店,北海道千歳市美々国内線ターミナルビル2階,42.783916,141.695938
コクミン,KoKuMiN 札幌アピア店,北海道札幌市中央区北5条西3-1札幌アピア内,43.065115,141.354419
コクミン,KoKuMiN 札幌アピア店,北海道札幌市中央区北５条西３丁目１札幌アピア内,43.066757,141.351212
コクミン,KoKuMiN 札幌オーロラ店,北海道札幌市中央区大通西1-5-5オーロラタウンA-26,43.058588,141.359758
コクミン,KoKuMiN 札幌オーロラ店,北海道札幌市中央区大通西１丁目5−５Ａ２６オーロラタウン,43.061016,141.356369
コクミン,KoKuMiN 札幌地下店,北海道札幌市中央区大通西2丁目札幌地下街オーロラタウン内,43.058294,141.357499
コクミン,コクミンドラッグ 札幌大通西5丁目店,北海道札幌市中央区大通西5丁目8番地,43.057088,141.353349
コクミン,コクミンドラッグ 札幌大通西5丁目店,北海道札幌市中央区大通西５丁目８昭和ビル1階,43.059536,141.34993
コクミン,コクミンドラッグ 狸小路5丁目店,北海道札幌市中央区南２条西５丁目１３番６４号,43.057224,141.350433
コクミン,コクミンドラッグ 狸小路店,北海道札幌市中央区南３条西３丁目１４,43.057087,141.35379
コクミン,コクミンドラッグ狸小路店,北海道札幌市中央区南3条西3-14,43.054889,141.35739
コクミン,コクミンドラッグ狸小路５丁目店,北海道札幌市中央区南２条西５丁目13ときビル,43.054568,141.35388
ココカラファイン,ココカラファイン ウイングベイ店,北海道小樽市築港１１−５ウイングベイ小樽5番街1F,43.185925,141.018311
ココカラファイン,ココカラファイン グランディールイチイ店,北海道函館市美原１丁目３−１グランディールイチイ地下1F,41.813755,140.758545
ココカラファイン,ココカラファイン サンピアザ店,北海道札幌市厚別区厚別中央２条５丁目７−７サンピアザ地下1F,43.037098,141.471512
ココカラファイン,ココカラファイン 函館本町店,北海道函館市本町２５−１３,41.789322,140.752472
ココカラファイン,ココカラファイン 北28条店,北海道札幌市北区北２８条西１３丁目１−３５,43.096661,141.329254
ココカラファイン,ココカラファイン 奥沢店,北海道小樽市奥沢３丁目２９−３,43.175663,141.0009
ココカラファイン,ココカラファイン 平和店,北海道夕張市平和１−１５,43.023891,141.971344
ココカラファイン,ココカラファイン 東札幌店,北海道札幌市白石区東札幌３条１丁目１−１ラソラ札幌Aタウン2F,43.054256,141.384369
ココカラファイン,ココカラファイン 桜町店,北海道小樽市桜２丁目３８−１,43.171341,141.033905
ココカラファイン,ココカラファイン 真駒内店,北海道札幌市南区真駒内幸町２丁目１−１２ミュークリスタル地下1F,42.990494,141.354218
ココカラファイン,ココカラファイン 都通店,北海道小樽市稲穂２丁目１５−８,43.196125,140.997559
サツドラ,サツドラ 中標津東店,北海道標津郡中標津町東18条南8丁目3番地,43.553,144.9957
サツドラ,サツドラ 北3条店,北海道札幌市中央区北3条西12丁目1番地１,43.063444,141.337093
サツドラ,サツドラ 北3条店,北海道札幌市中央区北３条西１２丁目１−１,43.063427,141.337662
サツドラ,サツドラ 千歳北信濃店,北海道千歳市北信濃８６７−１ランドブレイン千歳モール,42.8436128,141.6196815
サツドラ,サツドラ 岩見沢６条店,北海道岩見沢市６条西３丁目２番地４,43.2013224,141.7655442
サツドラ,サツドラ 留萌店,北海道留萌市沖見町２丁目４,43.933826,141.63501
サツドラ,サツドラ 美幌栄町店,北海道網走郡美幌町字栄町２丁目２番地１,43.8296751,144.1076276
サツドラ,サツドラmoyuk SAPPORO,北海道札幌市中央区南2条西3丁目20番地,43.0575648,141.3531685
サツドラ,サツドラすすきの店,北海道札幌市中央区南4条西3丁目第2Gビル1階,43.0556191,141.3542918
サツドラ,サツドラせたな店,北海道久遠郡せたな町北檜山区北檜山217番地2,42.4116547,139.8819766
サツドラ,サツドラめむろ店,北海道河西郡芽室町東６条９丁目ダイイチ内,42.9206576,143.0566838
サツドラ,サツドラアシルすながわ店,北海道砂川市東1条南11丁目9番地,43.4771453,141.9040755
サツドラ,サツドラインターヴィレッジ大曲店,北海道北広島市大曲幸町6丁目1番地,42.9691799,141.4696578
サツドラ,サツドラクロスモール新発寒店,北海道札幌市手稲区新発寒2条1丁目1番1号,43.1060095,141.2732041
サツドラ,サツドラセリオおおまがり店,北海道北広島市大曲末広１丁目２番１号,42.9762597,141.4807663
サツドラ,サツドラニセコひらふ店,北海道虻田郡倶知安町ニセコひらふ1条3丁目6番24号Hirafu1881階,42.8601964,140.7026426
サツドラ,サツドラニセコビレッジ店,北海道虻田郡ニセコ町字曽我919-27,42.8447649,140.6840182
サツドラ,サツドラニセコ元町店,北海道虻田郡ニセコ町字元町74-16,42.8002454,140.70157
サツドラ,サツドラファクトリー店,北海道札幌市中央区北1条東4丁目8番1サッポロファクトリーフロンティア館2階,43.0638251,141.3622085
サツドラ,サツドラルスツ店,北海道虻田郡留寿都村留寿都４５−３,42.7401078,140.8832841
サツドラ,サツドラ七飯店,北海道亀田郡七飯町大川2丁目1-4,41.8521204,140.7229711
サツドラ,サツドラ中の島店,北海道札幌市豊平区中の島２条２丁目３番3号,43.0362225,141.36253
サツドラ,サツドラ中の島店,北海道札幌市豊平区中の島２条２丁目３−３,43.036671,141.36261
サツドラ,サツドラ中ノ沢店,北海道札幌市南区中ノ沢2丁目2番地,42.9968315,141.3224001
サツドラ,サツドラ中札内店,北海道河西郡中札内村大通南6丁目3番マックスバリュ中札内店内,42.6928032,143.1290637
サツドラ,サツドラ中札内店,北海道河西郡中札内村大通南６丁目３マックスバリュ中札内店内,42.693176,143.128128
サツドラ,サツドラ中標津西店,北海道標津郡中標津町西6条南11丁目6番地2,43.5377613,144.9763643
サツドラ,サツドラ久根別店,北海道北斗市東浜２丁目６番32号,41.8254846,140.6660335
サツドラ,サツドラ二十四軒店,北海道札幌市西区二十四軒4条1丁目2番20号,43.0758474,141.3082343
サツドラ,サツドラ伊達インター店,北海道伊達市舟岡町２３６−１,42.4687012,140.8789317
サツドラ,サツドラ伏見啓明店,北海道札幌市中央区南13条西22丁目1番15号,43.0407773,141.3267925
サツドラ,サツドラ伏見啓明店,北海道札幌市中央区南１３条西２２丁目１−１５,43.041027,141.327164
サツドラ,サツドラ余市店,北海道余市郡余市町黒川町12丁目67番地2,43.1853759,140.7977422
サツドラ,サツドラ倶知安店,北海道虻田郡倶知安町南7条東1丁目1-9,42.8940625,140.7522711
サツドラ,サツドラ八軒6条店,北海道札幌市西区八軒６条西４丁目２−７,43.0909498,141.3097159
サツドラ,サツドラ八雲店,北海道二海郡八雲町本町125-15,42.2533352,140.2742121
サツドラ,サツドラ円山西28丁目店,北海道札幌市中央区北５条西28丁目1番地,43.062127,141.3140733
サツドラ,サツドラ函館中道店,北海道函館市中道2丁目3番13号,41.8058492,140.7610372
サツドラ,サツドラ函館中道店,北海道函館市中道２丁目３−１３,41.80566,140.761337
サツドラ,サツドラ函館大縄店,北海道函館市大縄町15番1号,41.7823693,140.7371302
サツドラ,サツドラ函館大縄店,北海道函館市大縄町１５−１,41.781731,140.737411
サツドラ,サツドラ函館宮前店,北海道函館市宮前町17番3号,41.7892746,140.7355221
サツドラ,サツドラ函館宮前店,北海道函館市宮前町１７3号,41.789673,140.738327
サツドラ,サツドラ函館川汲店,北海道函館市川汲町1618-1,41.9092102,140.9686791
サツドラ,サツドラ函館川汲店,北海道函館市川汲町１６１８−１,41.890949,140.950775
サツドラ,サツドラ函館戸倉店,北海道函館市戸倉町１２番17号,41.7829865,140.7987126
サツドラ,サツドラ函館戸倉店,北海道函館市戸倉町１２−１７,41.783344,140.798706
サツドラ,サツドラ函館日の出店,北海道函館市日乃出町17番20号,41.7758986,140.751334
サツドラ,サツドラ函館日の出店,北海道函館市日乃出町１７−２０,41.775753,140.751434
サツドラ,サツドラ函館港店,北海道函館市港町1丁目23番1号,41.8037834,140.7239354
サツドラ,サツドラ函館港店,北海道函館市港町１丁目２３−１,41.80373,140.724197
サツドラ,サツドラ函館白鳥店,北海道函館市田家町16番25号,41.7969276,140.742947
サツドラ,サツドラ函館白鳥店,北海道函館市田家町１６−２５,41.797394,140.743088
サツドラ,サツドラ函館石川店,北海道函館市石川町470番地2,41.8349459,140.7462063
サツドラ,サツドラ函館美原店,北海道函館市美原3丁目13番22号,41.8188399,140.7524131
サツドラ,サツドラ函館美原店,北海道函館市美原３丁目１３−２２,41.819233,140.752747
サツドラ,サツドラ函館花園店,北海道函館市花園町26番1号,41.7927887,140.7813947
サツドラ,サツドラ函館花園店,北海道函館市花園町２６−１,41.792561,140.78183
サツドラ,サツドラ函館金森倉庫店,北海道函館市豊川町11番6号,41.7667934,140.7179791
サツドラ,サツドラ函館金森倉庫店,北海道函館市豊川町１１−６,41.766823,140.718155
サツドラ,サツドラ函館高盛店,北海道函館市高盛町17番3号,41.7741308,140.7434456
サツドラ,サツドラ函館高盛店,北海道函館市高盛町１７−３,41.774212,140.74321
サツドラ,サツドラ利尻店,北海道利尻郡利尻町沓形字新湊284-1,45.2028703,141.1418533
サツドラ,サツドラ北12条店,北海道札幌市東区北12条東4丁目2-1,43.0765131,141.3593985
サツドラ,サツドラ北12条店,北海道札幌市東区北１２条東４丁目２−１,43.076328,141.359238
サツドラ,サツドラ北19条店,北海道札幌市東区北19条東15丁目5番1号,43.0865524,141.3729456
サツドラ,サツドラ北19条店,北海道札幌市東区北１９条東１５丁目５−１,43.08646,141.372849
サツドラ,サツドラ北26条店,北海道札幌市北区北26条西4丁目3番1号,43.0928268,141.3425255
サツドラ,サツドラ北26条店,北海道札幌市北区北２６条西４丁目３−１,43.093071,141.342667
サツドラ,サツドラ北8条店,北海道札幌市東区北8条東4丁目1番20号,43.0719723,141.3599667
サツドラ,サツドラ北8条店,北海道札幌市東区北８条東４丁目１−２０,43.072762,141.360382
サツドラ,サツドラ北斗七重浜店,北海道北斗市七重浜3丁目2-52,41.8159527,140.7136232
サツドラ,サツドラ北斗七重浜店,北海道北斗市七重浜３丁目２−５２,41.815872,140.714264
サツドラ,サツドラ北斗本町店,北海道北斗市本町3丁目9番7号,41.8798404,140.6457607
サツドラ,サツドラ北栄店,北海道札幌市東区北27条東1丁目3番7号,43.0954334,141.3489914
サツドラ,サツドラ北栄店,北海道札幌市東区北２７条東１丁目３−７,43.095257,141.348892
サツドラ,サツドラ北見とん田東町店,北海道北見市とん田東町617番地130,43.7994652,143.8839433
サツドラ,サツドラ北見栄町店,北海道北見市栄町３丁目４−２４,43.8016414,143.8714968
サツドラ,サツドラ北見若葉店,北海道北見市高栄西町１０丁目１３−７,43.8089147,143.8560031
サツドラ,サツドラ十勝清水店,北海道上川郡清水町南1条1丁目2番地2,43.012979,142.8801002
サツドラ,サツドラ千歳店,北海道千歳市新富３丁目９−３,42.8364109,141.6396594
サツドラ,サツドラ千歳末広店,北海道千歳市末広4丁目3番1号,42.8310025,141.6527287
サツドラ,サツドラ千歳末広店,北海道千歳市末広４丁目３−１,42.830566,141.653
サツドラ,サツドラ千歳梅ヶ丘店,北海道千歳市梅ケ丘１丁目１−１８,42.8286968,141.6761587
サツドラ,サツドラ千歳高台店,北海道千歳市高台5丁目7番12号,42.8380007,141.6525632
サツドラ,サツドラ千歳高台店,北海道千歳市高台５丁目７−１２7番12号,42.837822,141.652466
サツドラ,サツドラ南11条店,北海道札幌市中央区南11条西10丁目2番1号,43.044942,141.3441941
サツドラ,サツドラ南11条店,北海道札幌市中央区南１１条西１０丁目２−番1号,43.044842,141.343811
サツドラ,サツドラ南22条店,北海道札幌市中央区南23条西7丁目1-1,43.0296393,141.3509427
サツドラ,サツドラ南22条店,北海道札幌市中央区南２３条西７丁目１−１,43.029549,141.351624
サツドラ,サツドラ厚岸店,北海道厚岸郡厚岸町港町3丁目114番,43.0510641,144.8516769
サツドラ,サツドラ士別南大通店,北海道士別市東2条9丁目5,44.173375,142.3973376
サツドラ,サツドラ大樹店,北海道広尾郡大樹町柏木町7-4,42.4998167,143.2798933
サツドラ,サツドラ大樹店,北海道広尾郡大樹町柏木町７−４,42.500599,143.27742
