KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
60406463,1242,40.55416666666667,140.54375,3.608
60406464,42,40.55416666666667,140.55625,3.232
60406465,637,40.55416666666667,140.56875,3.116
60406468,331,40.55416666666667,140.60625,3.911
60406470,24,40.5625,140.50625,1.511
60406471,31,40.5625,140.51874999999998,2.369
60406472,7,40.5625,140.53125,3.342
60406473,325,40.5625,140.54375,2.833
60406474,343,40.5625,140.55625,2.335
60406475,309,40.5625,140.56875,2.194
60406476,2,40.5625,140.58124999999998,2.321
60406477,322,40.5625,140.59375,2.861
60406478,491,40.5625,140.60625,3.636
60406479,76,40.5625,140.61875,4.525
60406480,711,40.57083333333334,140.50625,1.061
60406481,380,40.57083333333334,140.51874999999998,2.111
60406482,61,40.57083333333334,140.53125,3.091
60406483,391,40.57083333333334,140.54375,2.18
60406484,287,40.57083333333334,140.55625,1.476
60406485,485,40.57083333333334,140.56875,1.278
60406486,613,40.57083333333334,140.58124999999998,1.485
60406487,43,40.57083333333334,140.59375,2.238
60406488,358,40.57083333333334,140.60625,3.168
60406489,247,40.57083333333334,140.61875,4.159
60406490,824,40.57916666666667,140.50625,1.163
60406491,407,40.57916666666667,140.51874999999998,2.19
60406492,297,40.57916666666667,140.53125,2.582
60406493,301,40.57916666666667,140.54375,1.738
60406494,748,40.57916666666667,140.55625,0.788
60406495,1508,40.57916666666667,140.56875,0.414
60406496,691,40.57916666666667,140.58124999999998,0.863
60406497,22,40.57916666666667,140.59375,1.883
60406498,16,40.57916666666667,140.60625,2.929
60406509,2,40.50416666666667,140.74375,14.124
60406511,19,40.5125,140.64374999999998,5.659
60406512,6,40.5125,140.65625,6.685
60406518,39,40.5125,140.73125,12.946
60406520,129,40.520833333333336,140.63125,4.442
60406521,89,40.520833333333336,140.64374999999998,5.492
60406527,31,40.520833333333336,140.71875,11.817
60406528,36,40.520833333333336,140.73125,12.873
60406537,3,40.52916666666667,140.71875,11.811
60406538,10,40.52916666666667,140.73125,12.867
60406539,62,40.52916666666667,140.74375,13.923
60406545,47,40.5375,140.69375,9.779
60406546,14,40.5375,140.70624999999998,10.827
60406554,38,40.545833333333334,140.68125,8.92
60406555,46,40.545833333333334,140.69375,9.946
60406557,3,40.545833333333334,140.71875,12.014
60406558,29,40.545833333333334,140.73125,13.053
60406584,4,40.57083333333334,140.68125,9.329
60406588,1,40.57083333333334,140.73125,13.327
60406594,1,40.57916666666667,140.68125,9.076
60406595,1,40.57916666666667,140.69375,10.042
60406602,9,40.50416666666667,140.78125,17.256
60406611,21,40.5125,140.76874999999998,16.099
60406612,5,40.5125,140.78125,17.152
60406620,4,40.520833333333336,140.75625,14.984
60406630,19,40.52916666666667,140.75625,14.979
60406631,6,40.52916666666667,140.76874999999998,16.035
60406788,3,40.57083333333334,140.98125,17.743
60406798,24,40.57916666666667,140.98125,17.529
60406799,85,40.57916666666667,140.99375,16.497
60407030,8,40.612500000000004,140.00625,6.934
60407040,4,40.62083333333334,140.00625,6.392
60407080,22,40.654166666666676,140.00625,5.401
60407090,21,40.66250000000001,140.00625,5.527
60407169,67,40.6375,140.24375,14.938
60407189,1,40.654166666666676,140.24375,13.095
60407202,75,40.587500000000006,140.28125,10.949
60407204,127,40.587500000000006,140.30625,8.843
60407205,240,40.587500000000006,140.31875,7.79
60407206,269,40.587500000000006,140.33124999999998,6.739
