company,store_name,address
ウエルシア,ウエルシア郡山朝日２丁目店,福島県郡山市朝日2-5-16
ウエルシア,ウエルシア郡山桑野店,福島県郡山市桑野4-6-2
ウエルシア,ウエルシア郡山長者店,福島県郡山市長者1-6-20
ウエルシア,ウエルシア郡山開成店,福島県郡山市開成6-149-1
ウエルシア,ウエルシア郡山駅東口店,福島県郡山市谷島町6-18
カワチ薬品,カワチ薬品 上荒川店,福島県いわき市平上荒川堀ノ内１
カワチ薬品,カワチ薬品 会津アピオ店,福島県会津若松市町北町大字始宮前１０−３
カワチ薬品,カワチ薬品 会津坂下店,福島県河沼郡会津坂下町舘ノ下７０
カワチ薬品,カワチ薬品 会津若松中央店,福島県会津若松市中央２丁目３−７
カワチ薬品,カワチ薬品 原町店,福島県南相馬市原町区北町２９３
カワチ薬品,カワチ薬品 城清水店,福島県郡山市城清水１８
カワチ薬品,カワチ薬品 安積店,福島県郡山市安積町荒井雁股８−１０１
カワチ薬品,カワチ薬品 棚倉店,福島県東白川郡棚倉町下山本愛宕平6
カワチ薬品,カワチ薬品 泉店,福島県いわき市泉町７丁目20−２２
カワチ薬品,カワチ薬品 湯本店,福島県いわき市常磐西郷町落合４１
カワチ薬品,カワチ薬品 白河店,福島県白河市昭和町１８８
カワチ薬品,カワチ薬品 白河東店,福島県白河市中田２３−１
カワチ薬品,カワチ薬品 相馬店,福島県相馬市中野寺前３７７−１
カワチ薬品,カワチ薬品 石川店,福島県石川郡石川町双里４３−２
カワチ薬品,カワチ薬品 福島さくら店,福島県福島市さくら３丁目7−３
カワチ薬品,カワチ薬品 福島南店,福島県福島市鳥谷宮畑５１−５３
カワチ薬品,カワチ薬品 福島東店,福島県福島市高野河原下１６−２
カワチ薬品,カワチ薬品 福島西店,福島県福島市泉下鎌２９−１
カワチ薬品,カワチ薬品 笹谷店,福島県福島市笹谷字中谷地１１−１
カワチ薬品,カワチ薬品 鎌田店,福島県福島市鎌田舟戸９−８
カワチ薬品,カワチ薬品 須賀川店,福島県須賀川市陣場町1−１
カワチ薬品,カワチ薬品会津若松南店,福島県会津若松市飯寺南２丁目１−８０
カワチ薬品,カワチ薬品喜多方西店,福島県喜多方市押切南２丁目１２
カワチ薬品,カワチ薬品富田店,福島県郡山市富田町西１丁目３
コクミン,コクミンドラッグ福島駅店,福島県福島市栄町1-1駅西口パワーシティピボット内
ココカラファイン,いわき市,福島県の浜通り南部に位置する市。中核市に指定されている。1966年成立。福島県浜通り地域の行政・経済・文化の中心地である。面積は福島県内で最大であり、人口においては郡山市に次ぐ県内2位、東北地方では仙台市、
ココカラファイン,コクミンドラッグ 福島駅店,福島県福島市栄町１−１駅西口パワーシティピボット内
ココカラファイン,ココカラLIFE西ノ内教室,福島県郡山市西ノ内１丁目３−２４成和ビル
ココカラファイン,ココカラファイン 会津若松店,福島県会津若松市飯寺南４丁目６−２２
ココカラファイン,ココカラファイン 喜多方店,福島県喜多方市江中子４１７９
ココカラファイン,サンドラッグ 田村店,福島県田村市船引町船引源次郎１１９−４
ココカラファイン,トミードラッグ,福島県白河市一番町２９
ココカラファイン,小規模保育事業所・ココカラ開成,福島県郡山市開成４丁目９−１７1階102号
ココカラファイン,（株）ピーエイケア,福島県郡山市開成４丁目９−１７
コスモス,ドラッグストアコスモス 白河老久保店,福島県白河市老久保１２
サンドラッグ,サンドラッグ あだたら店,福島県二本松市油井中田１−１コープマートあだたら店内
サンドラッグ,サンドラッグ いずみ店,福島県福島市森合清水７
サンドラッグ,サンドラッグ いわきエブリア店,福島県いわき市鹿島町米田日渡
サンドラッグ,サンドラッグ やのめ店,福島県福島市南矢野目向原１−１店内
サンドラッグ,サンドラッグ 二本松インター店,福島県二本松市成田町１丁目８１０
サンドラッグ,サンドラッグ 伊達店,福島県伊達市原島８−１
サンドラッグ,サンドラッグ 会津若松アピオ店,福島県会津若松市インター西１１６116
サンドラッグ,サンドラッグ 八木田店,福島県福島市八木田中島１２８−１
サンドラッグ,サンドラッグ 方木田店,福島県福島市大森北島２０−１
サンドラッグ,サンドラッグ 植田店,福島県いわき市佐糠町碇田９１−１
サンドラッグ,サンドラッグ 猪苗代店,福島県耶麻郡猪苗代町芦原９７
サンドラッグ,サンドラッグ 須賀川店,福島県須賀川市高久田境９５−１
サンドラッグ,サンドラッグ 須賀川森宿店,福島県須賀川市森宿北向８８
サンドラッグ,ツルハドラッグ 喜多方南店,福島県喜多方市関柴町上高額前田１７５０−７
サンドラッグ,ツルハドラッグ 喜多方塩川店,福島県喜多方市塩川町東栄町５丁目6番３
サンドラッグ,ツルハドラッグ 喜多方西店,福島県喜多方市押切南２丁目５１−２
サンドラッグ,ツルハドラッグ 相馬南店,福島県相馬市馬場野雨田９−１
サンドラッグ,ツルハドラッグ 相馬店,福島県相馬市小泉根岸96番地1
サンドラッグ,ツルハドラッグ 相馬桜ヶ丘店,福島県相馬市中村桜ケ丘１３０130番
ツルハドラッグ,ツルハドラッグ いわきニュータウン店,福島県いわき市中央台飯野4丁目1
ツルハドラッグ,ツルハドラッグ いわき三倉店,福島県いわき市平字三倉66番5
ツルハドラッグ,ツルハドラッグ いわき下湯長谷店,福島県いわき市常磐下湯長谷町字シザ７１番地
ツルハドラッグ,ツルハドラッグ いわき下神谷店,福島県いわき市字仲田98-1
ツルハドラッグ,ツルハドラッグ いわき中岡店,福島県いわき市中岡町4丁目5-10
ツルハドラッグ,ツルハドラッグ いわき久之浜店,福島県いわき市久之浜町久之浜字堀ノ内9番地
ツルハドラッグ,ツルハドラッグ いわき内郷店,福島県いわき市内郷高坂町八反田2-21
ツルハドラッグ,ツルハドラッグ いわき四倉店,福島県いわき市四倉町上仁井田字南姥田６１番１
ツルハドラッグ,ツルハドラッグ いわき好間店,福島県いわき市好間町下好間字鬼越131
ツルハドラッグ,ツルハドラッグ いわき泉店,福島県いわき市泉町滝尻字御前田46番
ツルハドラッグ,ツルハドラッグ いわき湯本店,福島県いわき市常磐水野谷町諏訪ヶ崎5-1
ツルハドラッグ,ツルハドラッグ いわき童子町店,福島県いわき市平字童子町3-14
ツルハドラッグ,ツルハドラッグ いわき錦店,福島県いわき市錦町中央二丁目8番地1
ツルハドラッグ,ツルハドラッグ いわき鹿島SC店,福島県いわき市鹿島町米田字手倉7番地2
ツルハドラッグ,ツルハドラッグ さくらモールとみおか店,福島県双葉郡富岡町中央三丁目53番地
ツルハドラッグ,ツルハドラッグ 二本松上竹店,福島県二本松市上竹2丁目275番地1
ツルハドラッグ,ツルハドラッグ 会津七日町店,福島県会津若松市西七日町21番10号
ツルハドラッグ,ツルハドラッグ 会津南町店,福島県会津若松市南町65-1
ツルハドラッグ,ツルハドラッグ 会津坂下インター店,福島県河沼郡会津坂下町大字坂本字下新田丁317
ツルハドラッグ,ツルハドラッグ 会津坂下店,福島県河沼郡会津坂下町舘ノ下5-6
ツルハドラッグ,ツルハドラッグ 会津扇町店,福島県会津若松市白虎町3丁目8-14
ツルハドラッグ,ツルハドラッグ 会津旭町店,福島県会津若松市旭町7番26号
ツルハドラッグ,ツルハドラッグ 会津本町店,福島県会津若松市本町10番1号
ツルハドラッグ,ツルハドラッグ 会津河東店,福島県会津若松市河東町大字南高野字向原12-1
ツルハドラッグ,ツルハドラッグ 会津滝沢店,福島県会津若松市北滝沢二丁目1-38
ツルハドラッグ,ツルハドラッグ 会津真宮店,福島県会津若松市真宮新町北2丁目9
ツルハドラッグ,ツルハドラッグ 会津美里店,福島県大沼郡会津美里町字高田前川原3553
ツルハドラッグ,ツルハドラッグ 会津門田店,福島県会津若松市北青木2番61号
ツルハドラッグ,ツルハドラッグ 会津高田店,福島県大沼郡会津美里町字布才地581-1
ツルハドラッグ,ツルハドラッグ 保原店,福島県伊達市保原町上保原字金山3-1
ツルハドラッグ,ツルハドラッグ 勿来店,福島県いわき市錦町江栗大町16-1
ツルハドラッグ,ツルハドラッグ 南会津バイパス店,福島県南会津郡南会津町田島字田島柳31番地
ツルハドラッグ,ツルハドラッグ 南会津下郷店,福島県南会津郡下郷町大字中妻字大百刈９５番地
ツルハドラッグ,ツルハドラッグ 南会津店,福島県南会津郡南会津町田島字谷地甲55-11
ツルハドラッグ,ツルハドラッグ 原町中央店,福島県南相馬市南町１丁目4番１
ツルハドラッグ,ツルハドラッグ 原町店,福島県南相馬市北原256
ツルハドラッグ,ツルハドラッグ 原町牛越店,福島県南相馬市牛越字高田60番地の１
ツルハドラッグ,ツルハドラッグ 原町西店,福島県南相馬市国見町2丁目120-1
ツルハドラッグ,ツルハドラッグ 原町錦店,福島県南相馬市錦町2-60‐1
ツルハドラッグ,ツルハドラッグ 喜多方上江店,福島県喜多方市字上江3647番地4
ツルハドラッグ,ツルハドラッグ 喜多方南店,福島県喜多方市上高額字前田1750－7
ツルハドラッグ,ツルハドラッグ 喜多方塩川店,福島県喜多方市塩川町字東栄町五丁目6番3
ツルハドラッグ,ツルハドラッグ 喜多方西店,福島県喜多方市字押切南二丁目51-2
ツルハドラッグ,ツルハドラッグ 塙店,福島県東白川郡塙町大字塙字大町1丁目13番地
ツルハドラッグ,ツルハドラッグ 小名浜店,福島県いわき市小名浜岡小名字小館19-6
ツルハドラッグ,ツルハドラッグ 小名浜神白店,福島県いわき市小名浜下神白字狩亦59-15
ツルハドラッグ,ツルハドラッグ 小野店,福島県田村郡大字飯豊字坂東内前31番地
ツルハドラッグ,ツルハドラッグ 川俣中央店,福島県伊達郡川俣町字段ノ腰18番地
ツルハドラッグ,ツルハドラッグ 川俣店,福島県伊達郡川俣町大字鶴沢字学校前20-1
ツルハドラッグ,ツルハドラッグ 平窪店,福島県いわき市平下平窪山土内町1‐1
ツルハドラッグ,ツルハドラッグ 新地店,福島県相馬郡新地町谷地小屋字樋ノ口36番地1
ツルハドラッグ,ツルハドラッグ 本宮中央店,福島県本宮市本宮字万世195番1
ツルハドラッグ,ツルハドラッグ 本宮店,福島県本宮市荒井字久保田132-8-2
ツルハドラッグ,ツルハドラッグ 梁川店,福島県伊達市梁川町字町裏３４-１
ツルハドラッグ,ツルハドラッグ 棚倉店,福島県東白川郡棚倉町大字棚倉字広畑55
ツルハドラッグ,ツルハドラッグ 浅川店,福島県石川郡浅川町大字浅川字月斉陣場1番地の３
ツルハドラッグ,ツルハドラッグ 猪苗代店,福島県耶麻郡猪苗代町字梨木西11
ツルハドラッグ,ツルハドラッグ 田村大越店,福島県田村市大越町下大越字中田38番地1
ツルハドラッグ,ツルハドラッグ 田村常葉店,福島県田村市常葉町常葉字平舘31番地
ツルハドラッグ,ツルハドラッグ 白河モール店,福島県白河市老久保73-1白河モール内
ツルハドラッグ,ツルハドラッグ 白河大信店,福島県白河市大信町屋字朴田61番3
ツルハドラッグ,ツルハドラッグ 白河東店,福島県白河市東釜子字田町190-1
ツルハドラッグ,ツルハドラッグ 白河白坂店,福島県白河市白坂三輪台16－1
ツルハドラッグ,ツルハドラッグ 白河結城店,福島県白河市結城44番地
ツルハドラッグ,ツルハドラッグ 白河表郷店,福島県白河市表郷金山字前沢田３番地
ツルハドラッグ,ツルハドラッグ 白河西店,福島県白河市和尚壇2-45
ツルハドラッグ,ツルハドラッグ 相馬南店,福島県相馬市馬場野字雨田9-1
ツルハドラッグ,ツルハドラッグ 相馬店,福島県相馬市小泉字根岸96番地1
ツルハドラッグ,ツルハドラッグ 相馬桜ヶ丘店,福島県相馬市中村字桜ヶ丘130番
ツルハドラッグ,ツルハドラッグ 矢吹中央インター店,福島県西白河郡矢吹町八幡町778
ツルハドラッグ,ツルハドラッグ 矢吹北店,福島県西白河郡矢吹町北町164番地5
ツルハドラッグ,ツルハドラッグ 矢吹店,福島県西白河郡矢吹町八幡町418番の2
ツルハドラッグ,ツルハドラッグ 矢祭店,福島県東白川郡矢祭町大字小田川字恩岩36-１
ツルハドラッグ,ツルハドラッグ 石川店,福島県石川郡石川町字長久保82番
ツルハドラッグ,ツルハドラッグ 神谷店,福島県いわき市平塩字出口2-11
ツルハドラッグ,ツルハドラッグ 福島南矢野目店,福島県福島市南矢野目字中江12番地の６
ツルハドラッグ,ツルハドラッグ 福島古殿店,福島県石川郡古殿町大字田口字平舘40-1
ツルハドラッグ,ツルハドラッグ 福島平田店,福島県石川郡平田村大字上蓬田字馬道23-1
ツルハドラッグ,ツルハドラッグ 福島庭坂店,福島県福島市町庭坂字町尻14番2
ツルハドラッグ,ツルハドラッグ 福島方木田店,福島県福島市方木田字前白家9-2
ツルハドラッグ,ツルハドラッグ 福島泉崎店,福島県西白河郡泉崎村大字泉崎字八丸165番1
ツルハドラッグ,ツルハドラッグ 福島笹木野店,福島県福島市笹木野字大金谷南5-5
ツルハドラッグ,ツルハドラッグ 福島飯坂店,福島県福島市飯坂町平野字上前田6番地1
ツルハドラッグ,ツルハドラッグ 船引店,福島県田村市船引町船引字川代3-9
ツルハドラッグ,ツルハドラッグ 西郷店,福島県西白河郡西郷村大字熊倉字折口原２５４番１
ツルハドラッグ,ツルハドラッグ 郡山久保田店,福島県郡山市富久山町久保田字大久保1-1
ツルハドラッグ,ツルハドラッグ 郡山台新店,福島県郡山市台新2丁目33番26号
ツルハドラッグ,ツルハドラッグ 郡山堤店,福島県郡山市堤1丁目1-26
ツルハドラッグ,ツルハドラッグ 郡山守山店,福島県郡山市田村町守山字御殿河原１１７-１
ツルハドラッグ,ツルハドラッグ 郡山富田店,福島県郡山市名郷田1丁目1番地
ツルハドラッグ,ツルハドラッグ 郡山島店,福島県郡山市島二丁目44番29号
ツルハドラッグ,ツルハドラッグ 郡山日和田店,福島県郡山市日和田町字財ノ木原１５-１
ツルハドラッグ,ツルハドラッグ 郡山深沢店,福島県郡山市深沢一丁目8番27号
ツルハドラッグ,ツルハドラッグ 郡山片平店,福島県郡山市中ノ目1丁目17番
ツルハドラッグ,ツルハドラッグ 郡山笹川店,福島県郡山市笹川三丁目25番地1
ツルハドラッグ,ツルハドラッグ 郡山菜根店,福島県郡山市字菜根屋敷４１７番地
ツルハドラッグ,ツルハドラッグ 郡山金屋店,福島県郡山市田村町金屋字マセロ２０番地２
ツルハドラッグ,ツルハドラッグ 野田店,福島県福島市野田町4丁目1番3号
ツルハドラッグ,ツルハドラッグ 野田西店,福島県福島市野田町7丁目3-8
ツルハドラッグ,ツルハドラッグ 須賀川南店,福島県須賀川市高久田境132-6
ツルハドラッグ,ツルハドラッグ 須賀川大袋店,福島県須賀川市大袋町57番地1
ツルハドラッグ,ツルハドラッグ 須賀川店,福島県須賀川市仲の町87番
ツルハドラッグ,ツルハドラッグ 須賀川長沼店,福島県須賀川市志茂字六角65番地
ツルハドラッグ,ツルハドラッグ 鹿島寺内店,福島県南相馬市寺内字本屋敷28-1
ハシドラッグ,ハシドラッグ 伊達箱崎店,福島県伊達市箱崎布川８９
ハシドラッグ,ハシドラッグ 保原店,福島県伊達市保原町栄町３８−１
ハシドラッグ,ハシドラッグ 信陵店,福島県福島市笹谷出水頭１−２
ハシドラッグ,ハシドラッグ 八木田店,福島県福島市八木田並柳１６１−２
ハシドラッグ,ハシドラッグ 北店,福島県福島市笹谷片目清水３０−４
ハシドラッグ,ハシドラッグ 南福島店,福島県福島市太平寺児子塚５２−１
ハシドラッグ,ハシドラッグ 国見店,福島県伊達郡国見町藤田中沢四１
ハシドラッグ,ハシドラッグ 安達店,福島県二本松市油井腰巻７
ハシドラッグ,ハシドラッグ 川俣店,福島県伊達郡川俣町鶴沢社前８７
ハシドラッグ,ハシドラッグ 福島中央店,福島県福島市西中央２丁目８
ハシドラッグ,ハシドラッグ 腰浜店,福島県福島市腰浜町１４−４
ハシドラッグ,ハシドラッグ 船引店,福島県田村市船引町東部台４丁目３４
ハシドラッグ,ハシドラッグ 荒井店,福島県福島市荒井北３丁目12−５
ハシドラッグ,ハシドラッグ 西店,福島県福島市野田町道端７９
ハシドラッグ,ハシドラッグ 飯舘店,福島県相馬郡飯舘村草野大師堂１
ハシドラッグ,ハシドラッグ 鳥谷野店,福島県福島市鳥谷野芝切１８
マツモトキヨシ,ドラッグストア マツモトキヨシ いわき泉町店,福島県いわき市泉町下川薬師前１１３−１
マツモトキヨシ,ドラッグストア マツモトキヨシ エイトタウン相馬店,福島県相馬市黒木源多田４４
マツモトキヨシ,ドラッグストア マツモトキヨシ メガステージ石川店,福島県石川郡石川町長久保２３
マツモトキヨシ,ドラッグストア マツモトキヨシ ヨークタウン八山田店,福島県郡山市八山田西１丁目５４
マツモトキヨシ,ドラッグストア マツモトキヨシ ヨークタウン大槻店,福島県郡山市大槻町土瓜３７−１
マツモトキヨシ,ドラッグストア マツモトキヨシ 会津西若松店,福島県会津若松市住吉町２４−３
マツモトキヨシ,ドラッグストア マツモトキヨシ 会津門田店,福島県会津若松市東年貢２丁目３−１
マツモトキヨシ,ドラッグストア マツモトキヨシ 福島入江町店,福島県福島市入江町１１−３８
マツモトキヨシ,ドラッグストア マツモトキヨシ 福島笹谷店,福島県福島市笹谷東中條１４−６
マツモトキヨシ,ドラッグストア マツモトキヨシ 福島西店,福島県福島市南沢又中琵琶渕２７
マツモトキヨシ,ドラッグストア マツモトキヨシ 郡山堤店,福島県郡山市堤３丁目６
マツモトキヨシ,ドラッグストア マツモトキヨシ 郡山桑野店,福島県郡山市桑野２丁目３６−８
マツモトキヨシ,ドラッグストア マツモトキヨシ 郡山横塚店,福島県郡山市横塚２丁目１０−３
マツモトキヨシ,ドラッグストア マツモトキヨシ 郡山鶴見坦店,福島県郡山市鶴見坦３丁目１６−２３
マツモトキヨシ,ドラッグストアマツモトキヨシ いわき平ペッペ店,福島県いわき市平六町目6−２
マツモトキヨシ,ドラッグストアマツモトキヨシ 福島南店,福島県福島市黒岩浜井場３２
マツモトキヨシ,ドラッグストアマツモトキヨシ 郡山下亀田店,福島県郡山市下亀田１６−１６
マツモトキヨシ,ドラッグストアマツモトキヨシ 郡山御前南店,福島県郡山市御前南２丁目２８
マツモトキヨシ,薬 マツモトキヨシ エスパル福島店,福島県福島市栄町１−１
マツモトキヨシ,薬 マツモトキヨシ エスパル郡山店,福島県郡山市燧田195番地
薬王堂,薬王堂 いわき勿来店,福島県いわき市勿来町窪田御前崎25-1
薬王堂,薬王堂 いわき小川店,福島県いわき市小川町高萩字下代26-1
薬王堂,薬王堂 いわき山田店,福島県いわき市山田町毛内50
薬王堂,薬王堂 いわき永崎店,福島県いわき市永崎字橋出5-1
薬王堂,薬王堂 メガステージ二本松店,福島県二本松市作田237番地2
薬王堂,薬王堂 メガステージ会津坂下店,福島県河沼郡会津坂下町大字気多宮字柳田1004番地
薬王堂,薬王堂 二本松本町店,福島県二本松市本町一丁目212番地4
薬王堂,薬王堂 伊達梁川店,福島県伊達市梁川町大町一丁目40
薬王堂,薬王堂 伊達霊山町店,福島県伊達市霊山町下小国字夫婦清水28番
薬王堂,薬王堂 会津美里高田店,福島県大沼郡会津美里町字高田前川原3495番2
薬王堂,薬王堂 南相馬原町店,福島県南相馬市原町区中太田字天狗田93番2
薬王堂,薬王堂 南相馬鹿島店,福島県南相馬市鹿島区寺内字東前田42
薬王堂,薬王堂 原町大木戸北店,福島県南相馬市原町区大木戸字八方内79番地１
薬王堂,薬王堂 原町大木戸店,福島県南相馬市原町区大木戸字松島215-1
薬王堂,薬王堂 喜多方松山店,福島県喜多方市松山町鳥見山字上天神5番
薬王堂,薬王堂 小名浜元分店,福島県いわき市小名浜字元分12-1
薬王堂,薬王堂 小名浜定西店,福島県いわき市小名浜字定西264-1
薬王堂,薬王堂 本宮仁井田店,福島県本宮市仁井田字富士内9-1
薬王堂,薬王堂 本宮高木店,福島県本宮市高木字舟場3番地1
薬王堂,薬王堂 田村大越店,福島県田村市大越町上大越字湯田19番地1
薬王堂,薬王堂 田村船引店,福島県田村市船引町船引字川代88番地3
薬王堂,薬王堂 白河桜岡店,福島県白河市大桜岡前126-1
薬王堂,薬王堂 白河高山店,福島県白河市高山167番地1
薬王堂,薬王堂 相馬松川浦店,福島県相馬市尾浜字細田235
薬王堂,薬王堂 相馬沖ノ内店,福島県相馬市沖ノ内3丁目3番地7
薬王堂,薬王堂 福島中島店,福島県西白河郡中島村大字二子塚字山神山13番1
薬王堂,薬王堂 福島会津美里店,福島県大沼郡会津美里町字思堀73番地
薬王堂,薬王堂 福島塙店,福島県東白川郡塙町大字塙字本町106番地
薬王堂,薬王堂 福島大森店,福島県福島市大森字本町裏50番地
薬王堂,薬王堂 福島大玉店,福島県安達郡大玉村玉井字袋内113番地
薬王堂,薬王堂 福島太平寺店,福島県福島市太平寺字古内34番1
薬王堂,薬王堂 福島小野店,福島県田村郡小野町大字小野新町字中通90番地
薬王堂,薬王堂 福島川俣店,福島県伊達郡川俣町大字鶴沢字堂ノ窪22番地1
薬王堂,薬王堂 福島新地店,福島県相馬郡新地町谷地小屋字中田35番地の1
薬王堂,薬王堂 福島松川店,福島県福島市松川町字本町111番地1
薬王堂,薬王堂 福島棚倉店,福島県東白川郡棚倉町大字棚倉字日向前8番地1
薬王堂,薬王堂 福島石川店,福島県石川郡石川町字当町131
薬王堂,薬王堂 福島西郷店,福島県白河郡西郷村大字米字西原28番地2
薬王堂,薬王堂 福島鏡石店,福島県岩瀬郡鏡石町東町333
薬王堂,薬王堂 郡山堤店,福島県郡山市大槻町字堤西24番地1
薬王堂,薬王堂 郡山安積店,福島県郡山市安積4丁目55番地1
薬王堂,薬王堂 郡山富久山店,福島県郡山市富久山町久保田字宮田10番地1
薬王堂,薬王堂 須賀川木之崎店,福島県須賀川市木之崎字寺前71番4
薬王堂,薬王堂 須賀川東作店,福島県須賀川市東作48番1
